,Kids,Online_Activity,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Income_less_than_30k,Income_from_30k_to_50k,Income_from_50k_to_75k,Income_above_75k,birth_older_than_1960,birth_from_1960_to_1975,birth_younger_than_1975
2006,0,0.5454545454545454,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2007,1,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2008,1,0.2727272727272727,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2009,1,0.25,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2010,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2011,0,0.1875,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2012,1,0.2777777777777778,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2013,0,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
2014,1,0.625,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2015,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2016,1,0.42857142857142855,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2017,1,0.3888888888888889,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2018,0,0.4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2019,1,0.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2020,0,0.4444444444444444,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2021,0,0.29411764705882354,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2022,1,0.4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2023,1,0.4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2024,0,0.5,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2025,1,0.4444444444444444,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2026,0,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2027,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2028,0,0.3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2029,1,0.2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2030,1,0.25,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2031,0,0.5789473684210527,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2032,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2033,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2034,1,0.2857142857142857,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2035,1,0.6923076923076923,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2036,0,0.4444444444444444,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2037,0,0.4444444444444444,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2038,1,0.4166666666666667,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2039,1,0.45454545454545453,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2040,0,0.47368421052631576,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2041,1,0.6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
2042,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2043,0,0.13333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2044,1,0.42857142857142855,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2045,0,0.4444444444444444,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2046,1,0.25,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2047,1,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2048,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2049,1,0.5238095238095238,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2050,1,0.6923076923076923,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2051,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2052,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2053,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2054,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2055,0,0.26666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2056,0,0.2857142857142857,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2057,1,0.55,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2058,1,0.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2059,0,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2060,0,0.2857142857142857,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
2061,0,0.2857142857142857,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
2062,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2063,1,0.9583333333333334,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2064,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2065,1,0.5555555555555556,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2066,1,0.23076923076923078,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2067,1,0.5833333333333334,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2068,1,0.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2069,1,0.5384615384615384,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2070,0,0.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2071,1,0.4117647058823529,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2072,1,0.25,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2073,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2074,0,0.25,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
2075,0,0.38461538461538464,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2076,0,0.5789473684210527,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2077,1,0.5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2078,1,0.5263157894736842,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2079,0,0.29411764705882354,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2080,1,0.5,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2081,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2082,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2083,0,0.375,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2084,0,0.375,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2085,1,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2086,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2087,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2088,1,0.3684210526315789,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2089,1,0.3333333333333333,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2090,1,0.2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2091,0,0.1875,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2092,0,0.3076923076923077,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2093,0,0.21428571428571427,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2094,1,0.25,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2095,1,0.5454545454545454,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2096,1,0.36363636363636365,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2097,1,0.5714285714285714,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2098,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2099,0,0.2727272727272727,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2100,1,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2101,1,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2102,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2103,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2104,1,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2105,0,0.3076923076923077,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2106,1,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2107,1,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2108,1,0.46153846153846156,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2109,0,0.5555555555555556,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
2110,1,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2111,1,0.25,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2112,0,0.23076923076923078,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2113,0,0.4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2114,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2115,1,0.45454545454545453,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2116,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2117,1,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2118,1,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2119,0,0.25,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2120,0,0.25,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2121,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2122,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2123,1,0.25,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2124,1,0.25,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2125,0,0.36363636363636365,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
2126,1,0.25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2127,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
2128,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2129,0,0.38461538461538464,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2130,1,0.45454545454545453,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2131,1,0.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2132,0,0.46153846153846156,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2133,1,0.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2134,1,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2135,1,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2136,1,0.38461538461538464,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2137,0,0.25,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2138,1,0.4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2139,1,0.5454545454545454,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
2140,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2141,0,0.4444444444444444,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
2142,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2143,1,0.2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2144,1,0.5833333333333334,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2145,0,0.6428571428571429,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2146,1,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2147,1,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2148,1,0.4117647058823529,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2149,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2150,0,0.35294117647058826,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2151,0,0.4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2152,1,0.3333333333333333,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2153,1,0.47368421052631576,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2154,0,0.26666666666666666,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2155,0,0.26666666666666666,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2156,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2157,0,0.5,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2158,1,0.4444444444444444,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2159,0,0.2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2160,0,0.2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2161,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2162,1,0.5714285714285714,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2163,1,0.42857142857142855,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
2164,1,0.42857142857142855,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
2165,1,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
2166,0,0.375,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2167,0,0.375,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2168,1,0.2857142857142857,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2169,1,0.4166666666666667,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2170,1,0.46153846153846156,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2171,0,0.42857142857142855,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2172,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2173,1,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2174,1,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2175,1,0.45454545454545453,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2176,1,0.375,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2177,0,0.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2178,0,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2179,0,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2180,1,0.5882352941176471,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2181,1,0.25,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2182,1,0.6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2183,1,0.45454545454545453,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2184,1,0.5714285714285714,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2185,1,0.5882352941176471,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
2186,1,0.25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2187,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2188,1,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2189,1,0.45454545454545453,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
2190,1,0.3888888888888889,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2191,1,0.5714285714285714,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2192,1,0.3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
2193,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2194,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2195,1,0.5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2196,1,0.5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2197,1,0.6,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2198,1,0.4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2199,1,0.3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2200,1,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2201,1,0.5882352941176471,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2202,1,0.4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
2203,1,0.3333333333333333,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2204,1,0.39693468715465546,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2205,1,0.375,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2206,0,0.375,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2207,0,0.29411764705882354,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2208,0,0.29411764705882354,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2209,1,0.6470588235294118,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2210,1,0.35294117647058826,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2211,1,0.4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2212,0,0.42857142857142855,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
2213,0,0.4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2214,1,0.2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2215,0,0.47368421052631576,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2216,1,0.36363636363636365,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
2217,1,0.36363636363636365,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
2218,1,0.3076923076923077,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2219,0,0.3684210526315789,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2220,0,0.5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
2221,1,0.6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2222,1,0.4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2223,1,0.4117647058823529,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2224,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2225,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2226,0,0.2857142857142857,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2227,1,0.5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2228,1,0.25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2229,0,0.25,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2230,0,0.25,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2231,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2232,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2233,1,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2234,1,0.6428571428571429,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2235,1,0.3125,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
2236,1,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2237,1,0.5454545454545454,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2238,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2239,1,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
