,Kids,Online_Activity,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Income_less_than_30k,Income_from_30k_to_50k,Income_from_50k_to_75k,Income_above_75k,birth_older_than_1960,birth_from_1960_to_1975,birth_younger_than_1975,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds
1548,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,6,2,1,1
1549,1,0.5454545454545454,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,75,12,141,43,39,187
1550,1,0.5454545454545454,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,75,12,141,43,39,187
1551,0,0.2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,347,44,534,17,0,26
1552,0,0.2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,347,44,534,17,0,26
1553,1,0.42857142857142855,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,492,0,37,7,0,42
1554,1,0.25,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,15,2,10,0,1,4
1555,0,0.2727272727272727,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,364,40,425,158,60,50
1556,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,206,10,67,30,27,71
1557,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,135,1,41,10,1,67
1558,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,861,138,461,60,30,61
1559,0,0.2857142857142857,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1016,12,215,16,12,63
1560,1,0.6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,8,15,27,0,20,33
1561,1,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,432,79,341,177,136,170
1562,1,0.5833333333333334,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,270,3,27,39,6,99
1563,1,0.5833333333333334,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,270,3,27,39,6,99
1564,0,0.3157894736842105,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,722,27,102,44,72,168
1565,1,0.5333333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,516,0,21,0,0,5
1566,1,0.3333333333333333,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,410,16,114,0,5,49
1567,1,0.5555555555555556,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,159,4,45,6,2,38
1568,1,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,2,20,30,47
1569,0,0.4166666666666667,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,350,60,568,110,133,145
1570,0,0.4166666666666667,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,350,60,568,110,133,145
1571,1,0.45454545454545453,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,403,24,29,6,24,218
1572,1,0.29411764705882354,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,218,63,282,137,35,70
1573,0,0.23529411764705882,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,560,21,442,29,44,29
1574,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,15,1,23,0,5,1
1575,1,0.5882352941176471,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,729,17,133,11,0,195
1576,1,0.375,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1224,28,140,0,14,168
1577,1,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1121,0,72,0,12,12
1578,0,0.35714285714285715,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,503,27,419,90,139,153
1579,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,172,12,112,8,0,15
1580,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,172,12,112,8,0,15
1581,1,0.16666666666666666,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,31,19,35,26,14,52
1582,1,0.5833333333333334,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,266,6,51,8,6,64
1583,0,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,12,4,19,12,6,14
1584,1,0.5,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1245,33,332,21,33,16
1585,1,0.6,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,77,2,35,0,1,69
1586,1,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,224,0,30,0,0,10
1587,0,0.29411764705882354,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,479,35,179,28,7,85
1588,1,0.36363636363636365,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,199,9,57,20,21,6
1589,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,18,10,3,3,5,0
1590,1,0.2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,30,2,25,0,1,9
1591,1,0.4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,13,2,15,2,2,8
1592,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,45,0,16,2,1,6
1593,1,0.4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,13,2,18,6,1,0
1594,1,0.2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,21,5,3,10,1,7
1595,0,0.4117647058823529,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,966,168,672,246,105,126
1596,1,0.25,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1459,0,61,0,15,215
1597,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,87,5,71,7,12,29
1598,1,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5,11,16,21,8,45
1599,1,0.42857142857142855,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13,11,24,13,8,40
1600,1,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,35,0,4,0,0,0
1601,0,0.5714285714285714,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,621,73,414,78,48,85
1602,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,34,4,66,3,10,20
1603,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,34,4,66,3,10,20
1604,1,0.2727272727272727,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,378,14,68,19,14,14
1605,1,0.2727272727272727,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,378,14,68,19,14,14
1606,1,0.26666666666666666,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,430,16,322,43,24,33
1607,0,0.3684210526315789,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,979,44,935,29,25,22
1608,1,0.4444444444444444,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,116,11,72,3,17,46
1609,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,19,1,10,2,1,8
1610,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,6,8,6,5
1611,1,0.36363636363636365,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,777,30,163,0,51,122
1612,1,0.4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6,4,9,6,36,35
1613,0,0.2727272727272727,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,160,80,369,67,39,41
1614,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4,12,15,19,7,12
1615,0,0.42857142857142855,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,853,10,143,13,10,20
1616,0,0.18181818181818182,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,123,164,266,227,30,174
1617,0,0.4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,572,8,232,23,62,17
1618,0,0.4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,141,15,153,67,31,35
1619,1,0.375,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,492,19,110,16,12,12
1620,0,0.375,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,572,8,259,34,35,80
1621,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,93,1,21,0,4,25
1622,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,8,8,6,1,9
1623,1,0.2857142857142857,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,77,28,31,16,0,4
1624,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,42,7,43,20,12,10
1625,0,0.29411764705882354,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,410,73,747,76,161,30
1626,1,0.25,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,22,0,13,0,0,3
1627,0,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,12,5
1628,0,0.45,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,387,20,713,38,54,163
1629,0,0.2222222222222222,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,127,4,73,15,6,11
1630,1,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,44,5,19,0,4,19
1631,1,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,465,71,250,93,35,62
1632,1,0.42105263157894735,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,689,8,167,11,8,88
1633,0,0.4444444444444444,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,532,21,127,26,20,20
1634,0,0.1875,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,983,20,389,240,50,40
1635,1,0.3157894736842105,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,686,17,142,23,26,35
1636,1,0.35714285714285715,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,393,0,239,90,69,69
1637,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,43,4,12,8,0,27
1638,1,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,15,0,4,0,0,2
1639,1,0.5384615384615384,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,505,0,26,0,0,75
1640,1,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,600,21,128,223,150,128
1641,0,0.2727272727272727,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,792,86,740,67,51,17
1642,1,0.5833333333333334,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,293,0,87,4,11,23
1643,0,0.5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,630,26,611,44,18,54
1644,0,0.23076923076923078,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,483,0,591,156,0,12
1645,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,213,5,28,7,7,41
1646,1,0.42857142857142855,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,458,0,24,6,4,34
1647,0,0.23529411764705882,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,247,161,295,210,85,47
1648,1,0.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,90,38,67,33,36,67
1649,1,0.3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,182,2,49,17,13,20
1650,0,0.5555555555555556,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,466,0,224,119,49,99
1651,0,0.4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,243,101,405,29,40,40
1652,0,0.625,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,910,111,724,49,74,55
1653,0,0.42857142857142855,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,167,48,602,63,72,72
1654,0,0.4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,960,64,464,146,0,16
1655,0,0.3333333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,399,28,756,36,40,126
1656,0,0.4,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1200,105,758,0,42,147
1657,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,35,3,20,4,1,20
1658,0,0.14285714285714285,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,707,44,603,95,58,29
1659,0,0.3157894736842105,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,389,91,248,64,49,41
1660,1,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,171,3,129,26,24,62
1661,0,0.18181818181818182,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1379,33,216,0,33,66
1662,0,0.6,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,504,23,117,179,28,44
1663,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,60,51,87,6,20,51
1664,1,0.6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,224,12,48,4,12,12
1665,1,0.38461538461538464,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,204,7,149,20,15,66
1666,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,39,0,56,20,8,14
1667,1,0.5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,39,0,56,20,8,14
1668,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,6,5,0,2,6
1669,1,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,6,5,0,2,6
1670,0,0.4666666666666667,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1067,138,750,0,19,39
1671,1,0.6,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,144,2,99,7,2,30
1672,1,0.4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,46,1,12,3,0,9
1673,1,0.2857142857142857,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,264,47,188,54,47,11
1674,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,202,5,74,11,5,14
1675,1,0.5454545454545454,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,202,5,74,11,5,14
1676,0,0.3333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,101,13,76,20,18,40
1677,1,0.4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,17,1,12,3,1,4
1678,1,0.42857142857142855,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,84,10,34,11,10,28
1679,1,0.3125,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,581,49,157,43,8,108
1680,1,0.35714285714285715,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,952,12,180,47,12,12
1681,0,0.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,30,3,47,19,21,42
1682,0,0.6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,30,3,47,19,21,42
1683,1,0.6428571428571429,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,47,90,94,123,103,120
1684,1,0.6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,925,64,179,133,12,77
1685,0,0.2727272727272727,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,965,34,586,89,86,37
1686,1,0.47058823529411764,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,539,6,91,8,6,97
1687,0,0.36363636363636365,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,324,132,693,27,118,88
1688,1,0.5333333333333333,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,457,4,29,0,0,9
1689,1,0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,2,1,1
1690,1,0.5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1017,33,417,108,100,16
1691,0,0.14285714285714285,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,187,81,149,25,43,91
1692,1,0.4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,9,3,15,2,3,2
1693,0,0.3125,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,532,126,490,164,126,126
1694,1,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,19,3,18,3,1,0
1695,1,0.4444444444444444,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,99,13,66,43,8,4
1696,1,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,14,1,7,2,1,1
1697,1,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,14,1,7,2,1,1
1698,1,0.6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,15,6,20,4,5,20
1699,0,0.2727272727272727,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,604,28,674,91,28,28
1700,0,0.46153846153846156,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,249,153,940,58,134,38
1701,1,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3,6,3,6,15
1702,0,0.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,33,87,64,175,16,74
1703,1,0.25,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,22,1,8,2,1,2
1704,1,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,8,0,5,0,3,6
1705,1,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,14,0,23,4,5,19
1706,1,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,5,8,4,8,20
1707,1,0.4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,41,0,10,0,0,3
1708,1,0.2857142857142857,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,104,12,48,4,12,5
1709,1,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,8,3,22,21,1,13
1710,1,0.375,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,111,16,37,7,9,18
1711,1,0.375,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,111,16,37,7,9,18
1712,0,0.5789473684210527,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,618,15,106,20,7,45
1713,1,0.6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6,3,14,15,7,36
1714,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,56,0,12,0,0,18
1715,0,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,267,98,606,48,70,98
1716,1,0.4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6,12,3,21,6,40
1717,0,0.14285714285714285,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1039,43,204,153,58,29
1718,1,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,515,47,181,149,95,95
1719,1,0.5333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,293,35,179,46,59,65
1720,1,0.5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,41,5,129,10,3,3
1721,1,0.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,107,2,12,2,2,12
1722,1,0.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,8,4,15,7,6,2
1723,1,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4,22,11,3,7,32
1724,1,0.5714285714285714,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,14,28,16,3,7
1725,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,45,2,26,4,1,1
1726,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,527,24,230,32,24,65
1727,1,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,12,11,10,3,12,9
1728,1,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,8,0,9,2,1,3
1729,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,59,0,12,0,0,48
1730,0,0.4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,3,24,34,7,31
1731,1,0.4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,30,5,23,4,1,4
1732,1,0.3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,35,40,111,36,40,12
1733,1,0.38461538461538464,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,225,162,387,106,36,29
1734,1,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,9,1,24,2,1,2
1735,0,0.21428571428571427,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,493,70,324,146,40,84
1736,0,0.21428571428571427,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,493,70,324,146,40,84
1737,1,0.25,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,11,7,9,3,1,11
1738,0,0.4782608695652174,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,918,10,129,13,0,129
1739,1,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3,1,3,8,0,5
1740,0,0.5833333333333334,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1285,42,716,55,0,21
1741,1,0.55,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,440,81,368,0,122,174
1742,1,0.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,80,3,26,4,2,14
1743,1,0.4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,691,0,69,10,0,130
1744,1,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,24,0,27,8,30,10
1745,0,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,6,1,7,23,4,19
1746,0,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,6,1,7,23,4,19
1747,0,0.3333333333333333,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,6,1,7,23,4,19
1748,1,0.5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,53,8,17,13,0,21
1749,1,0.26666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,650,28,353,45,42,30
1750,1,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,26,0,15,2,1,2
1751,1,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,26,0,15,2,1,2
1752,0,0.4166666666666667,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1168,92,408,72,129,55
1753,1,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,12,1,21,2,2,3
1754,1,0.2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,31,9,27,16,9,33
1755,1,0.3333333333333333,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,12,0,4,0,0,0
1756,1,0.4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,89,15,89,34,42,5
1757,0,0.45454545454545453,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,255,47,573,52,32,15
1758,0,0.26666666666666666,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,760,53,400,17,93,0
1759,0,0.4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,897,161,430,186,161,27
1760,0,0.4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,897,161,430,186,161,27
1761,1,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,28,0,13,4,2,8
1762,1,0.4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,22,3,18,0,0,11
1763,1,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,9,1,5,0,0,1
1764,1,0.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,12,4,6,11,8,16
1765,1,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,138,120,204,16,126,60
1766,1,0.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,520,20,367,39,81,40
1767,0,0.45454545454545453,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,972,59,913,25,19,59
1768,1,0.5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,424,17,118,7,23,41
1769,0,0.4117647058823529,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,556,14,717,210,0,43
1770,0,0.4117647058823529,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,556,14,717,210,0,43
1771,1,0.23529411764705882,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,571,50,142,33,50,159
1772,1,0.23529411764705882,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,571,50,142,33,50,159
1773,0,0.45454545454545453,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,398,96,447,220,96,32
1774,0,0.45454545454545453,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,398,96,447,220,96,32
1775,1,0.45454545454545453,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,957,47,494,82,47,95
1776,1,0.6153846153846154,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,171,7,171,25,19,89
1777,1,0.35,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,944,0,60,0,0,30
1778,1,0.2857142857142857,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,135,9,39,4,0,7
1779,1,0.4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,28,1,21,3,0,10
1780,1,0.25,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,26,1,11,0,1,4
1781,1,0.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,45,7,99,4,25,43
1782,1,0.375,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,104,1,54,13,9,14
1783,0,0.25,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,400,32,519,71,75,54
1784,1,0.3333333333333333,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,0,4,0,0,5
1785,0,0.4375,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,908,43,735,40,194,21
1786,1,0.3333333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,16,2,11,3,0,16
1787,1,0.3333333333333333,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,9,1,6,3,0,4
1788,0,0.15384615384615385,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,516,56,449,86,33,16
1789,0,0.5555555555555556,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,597,166,597,172,166,249
1790,0,0.6428571428571429,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,847,66,119,86,89,111
1791,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,9,16,17,0,12
1792,1,0.5,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,543,10,205,160,143,82
1793,0,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,9,7,2,14,10
1794,0,0.4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,9,7,2,14,10
1795,0,0.3684210526315789,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,656,16,106,32,16,8
1796,1,0.4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,11,0,13,2,4,11
1797,1,0.4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,33,8,10,2,10,3
1798,1,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,29,3,30,3,2,9
1799,1,0.29411764705882354,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,554,35,113,0,7,78
1800,1,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,9,9,11,13,10,16
1801,1,0.375,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,742,28,152,25,9,57
1802,1,0.4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,37,0,7,3,0,3
1803,1,0.4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,24,2,23,0,8,24
1804,0,0.2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,81,11,50,3,2,39
